Species	Status	min_age	max_age
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	155.7
Podozamites	extinct	145.0	155.7
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	175.6
Podozamites	extinct	145.0	155.7
Podozamites	extinct	145.0	150.8
Podozamites	extinct	145.0	150.8
Podozamites	extinct	145.0	150.8
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	155.7
Podozamites	extinct	145.0	155.7
Podozamites	extinct	145.0	155.7
Podozamites	extinct	145.0	155.7
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	155.7
Podozamites	extinct	145.0	155.7
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	150.8
Podozamites	extinct	145.0	150.8
Podozamites	extinct	145.0	150.8
Podozamites	extinct	145.0	150.8
Podozamites	extinct	145.0	150.8
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	161.2
Podozamites	extinct	145.0	150.8
Podozamites	extinct	145.0	155.7
Podozamites	extinct	145.0	150.8
Podozamites	extinct	145.0	175.6
Podozamites	extinct	145.0	175.6
Podozamites	extinct	145.0	201.6
Podozamites	extinct	150.8	155.7
Podozamites	extinct	150.8	164.7
Podozamites	extinct	150.8	155.7
Podozamites	extinct	150.8	161.2
Podozamites	extinct	150.8	155.7
Podozamites	extinct	150.8	155.7
Podozamites	extinct	150.8	155.7
Podozamites	extinct	150.8	155.7
Podozamites	extinct	155.7	201.6
Podozamites	extinct	155.7	164.7
Podozamites	extinct	155.7	167.7
Podozamites	extinct	161.2	201.6
Podozamites	extinct	161.2	171.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	164.7
Podozamites	extinct	161.2	164.7
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	167.7
Podozamites	extinct	161.2	167.7
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	164.7
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	171.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	167.7
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	167.7
Podozamites	extinct	161.2	164.7
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	175.6
Podozamites	extinct	161.2	167.7
Podozamites	extinct	161.2	167.7
Podozamites	extinct	161.2	175.6
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	171.6
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	171.6
Podozamites	extinct	164.7	171.6
Podozamites	extinct	164.7	175.6
Podozamites	extinct	164.7	171.6
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	175.6
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	171.6
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	175.6
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	175.6
Podozamites	extinct	164.7	175.6
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	171.6
Podozamites	extinct	164.7	171.6
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	167.7
Podozamites	extinct	164.7	171.6
Podozamites	extinct	164.7	175.6
Podozamites	extinct	164.7	167.7
Podozamites	extinct	167.7	171.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	189.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	171.6
Podozamites	extinct	167.7	171.6
Podozamites	extinct	167.7	171.6
Podozamites	extinct	167.7	171.6
Podozamites	extinct	167.7	171.6
Podozamites	extinct	167.7	171.6
Podozamites	extinct	167.7	171.6
Podozamites	extinct	167.7	171.6
Podozamites	extinct	167.7	171.6
Podozamites	extinct	167.7	171.6
Podozamites	extinct	167.7	171.6
Podozamites	extinct	167.7	171.6
Podozamites	extinct	167.7	171.6
Podozamites	extinct	167.7	171.6
Podozamites	extinct	167.7	183.0
Podozamites	extinct	167.7	183.0
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	171.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	167.7	171.6
Podozamites	extinct	167.7	171.6
Podozamites	extinct	167.7	171.6
Podozamites	extinct	167.7	171.6
Podozamites	extinct	167.7	171.6
Podozamites	extinct	167.7	171.6
Podozamites	extinct	167.7	171.6
Podozamites	extinct	167.7	175.6
Podozamites	extinct	171.6	183.0
Podozamites	extinct	171.6	183.0
Podozamites	extinct	171.6	175.6
Podozamites	extinct	171.6	175.6
Podozamites	extinct	171.6	175.6
Podozamites	extinct	171.6	175.6
Podozamites	extinct	171.6	175.6
Podozamites	extinct	171.6	175.6
Podozamites	extinct	171.6	175.6
Podozamites	extinct	171.6	175.6
Podozamites	extinct	171.6	175.6
Podozamites	extinct	171.6	175.6
Podozamites	extinct	175.6	221.5
Podozamites	extinct	175.6	235.0
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	205.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	183.0
Podozamites	extinct	175.6	183.0
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	235.0
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	183.0
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	183.0
Podozamites	extinct	175.6	183.0
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	183.0
Podozamites	extinct	175.6	183.0
Podozamites	extinct	175.6	235.0
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	183.0
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	189.6
Podozamites	extinct	175.6	183.0
Podozamites	extinct	175.6	183.0
Podozamites	extinct	175.6	183.0
Podozamites	extinct	175.6	183.0
Podozamites	extinct	175.6	183.0
Podozamites	extinct	175.6	183.0
Podozamites	extinct	175.6	183.0
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	175.6	201.6
Podozamites	extinct	183.0	221.5
Podozamites	extinct	183.0	221.5
Podozamites	extinct	183.0	189.6
Podozamites	extinct	183.0	189.6
Podozamites	extinct	183.0	189.6
Podozamites	extinct	183.0	189.6
Podozamites	extinct	183.0	196.5
Podozamites	extinct	183.0	189.6
Podozamites	extinct	183.0	189.6
Podozamites	extinct	183.0	189.6
Podozamites	extinct	183.0	196.5
Podozamites	extinct	183.0	196.5
Podozamites	extinct	183.0	201.6
Podozamites	extinct	183.0	189.6
Podozamites	extinct	183.0	196.5
Podozamites	extinct	183.0	196.5
Podozamites	extinct	183.0	189.6
Podozamites	extinct	183.0	189.6
Podozamites	extinct	183.0	189.6
Podozamites	extinct	183.0	189.6
Podozamites	extinct	183.0	189.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	196.5
Podozamites	extinct	189.6	205.6
Podozamites	extinct	189.6	205.6
Podozamites	extinct	189.6	205.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	205.6
Podozamites	extinct	189.6	205.6
Podozamites	extinct	189.6	205.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	201.6
Podozamites	extinct	189.6	196.5
Podozamites	extinct	196.5	205.6
Podozamites	extinct	196.5	205.6
Podozamites	extinct	196.5	205.6
Podozamites	extinct	196.5	205.6
Podozamites	extinct	196.5	201.6
Podozamites	extinct	196.5	201.6
Podozamites	extinct	196.5	201.6
Podozamites	extinct	196.5	201.6
Podozamites	extinct	196.5	201.6
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	235.0
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	221.5
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	205.6
Podozamites	extinct	201.6	205.6
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	235.0
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	235.0
Podozamites	extinct	205.6	235.0
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	235.0
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	235.0
Podozamites	extinct	205.6	235.0
Podozamites	extinct	205.6	235.0
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	235.0
Podozamites	extinct	205.6	235.0
Podozamites	extinct	205.6	235.0
Podozamites	extinct	205.6	235.0
Podozamites	extinct	205.6	235.0
Podozamites	extinct	205.6	235.0
Podozamites	extinct	205.6	235.0
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	205.6	221.5
Podozamites	extinct	221.5	235.0
Podozamites	extinct	221.5	235.0
Podozamites	extinct	221.5	235.0
Podozamites	extinct	221.5	235.0
Podozamites	extinct	221.5	235.0
Podozamites	extinct	221.5	235.0
Podozamites	extinct	221.5	235.0
Podozamites	extinct	221.5	235.0
Podozamites	extinct	221.5	235.0
Podozamites	extinct	221.5	235.0
Podozamites	extinct	221.5	235.0
Podozamites	extinct	221.5	235.0
Podozamites	extinct	221.5	235.0
Podozamites	extinct	221.5	235.0
Podozamites	extinct	221.5	235.0
Podozamites	extinct	221.5	235.0
Podozamites	extinct	221.5	235.0
Podozamites	extinct	221.5	235.0
Podozamites	extinct	221.5	235.0
Podozamites	extinct	221.5	235.0
Podozamites	extinct	221.5	235.0
Podozamites	extinct	221.5	235.0
Podozamites	extinct	221.5	235.0
Podozamites	extinct	221.5	235.0
Podozamites	extinct	221.5	242.0
Podozamites	extinct	221.5	235.0
Podozamites	extinct	221.5	235.0
Podozamites	extinct	221.5	235.0
Podozamites	extinct	221.5	235.0
Podozamites	extinct	221.5	242.0
Podozamites	extinct	221.5	242.0
Podozamites	extinct	221.5	242.0
Podozamites	extinct	221.5	235.0
Podozamites	extinct	221.5	235.0
Podozamites	extinct	235.0	242.0
Podozamites	extinct	235.0	242.0
Podozamites	extinct	235.0	247.2
Podozamites	extinct	235.0	247.2
Podozamites	extinct	235.0	247.2
Podozamites	extinct	235.0	242.0
Podozamites	extinct	235.0	242.0
Podozamites	extinct	235.0	242.0
Podozamites	extinct	242.0	247.2
Podozamites	extinct	242.0	247.2
